t,d,lon_velocity
2.7,0.000325080826808,5.203725961063432
2.7,0.0003171379699589,5.199629762206065
2.7,0.0003091322885902,5.199467483354848
2.7,0.0003014395659687,5.20267334214857
2.7,0.000294313540869,5.208759076212194
2.7,0.0002879096650026,3.6391871876781776
2.7,0.0002823064204953,5.221642579211473
2.7,0.0002775239465175,3.644391571562724
2.7,0.0002735399165605,5.220274217384704
2.7,0.0,5.215522044405796
2.7,0.0,5.214798960902874
2.7,0.0,5.217524574574859
2.7,0.000261332083244,3.64507727849898
2.7,0.0,5.2250729731277445
2.7,0.0,5.223842881764816
2.7,0.0,3.648010670291283
2.7,0.0002388647030644,5.225108793959087
2.7,0.000230896900716,5.2213977106234575
2.7,0.0002224848697073,5.221565377121383
2.7,0.0,3.646927491197277
2.7,0.0002060922797387,5.225047771503238
2.7,0.0001982457365473,5.222211423566222
2.7,0.0,3.645003015841171
2.7,0.0001838695747462,5.220922849087079
2.7,0.0001772797698225,5.216203111621682
2.7,0.0001711422484181,5.215507584258544
1.6999999999999995,0.0,4.5813
2.2,0.0,4.584837620547756
2.2,0.0,4.593279118347846
2.7,0.0022444263955382,4.604414296592704
2.7,0.0019978107921402,4.617244042262623
2.7,0.0017664784618601,4.630978665340723
2.7,0.0015563711418588,4.645466907026869
2.7,0.0013707735621139,4.660566976201803
2.7,0.0012109307254028,4.676165494051528
2.7,0.0010765788227089,4.692159320804967
2.7,0.0009663908962638,4.708456680304951
2.7,0.0008783418519365,4.724981700492247
2.7,0.0008099997031179,4.744102222918614
2.7,0.0007587512454031,4.766496067996302
2.7,0.0007219709334037,4.789008299356725
2.7,0.0006971417466227,4.811620169874446
2.7,0.0006819364498181,4.834317460128137
2.7,0.0006742670059002,4.857089770630432
2.7,0.0006723090915337,4.879925643965918
2.7,0.0006741533699389,4.902816083502649
2.7,0.0006788760311114,4.925753026806808
2.7,0.000685438342316,4.948729563679822
2.7,0.0006930180687646,4.971743032023048
2.7,0.0007009839571399,4.994786098112047
2.7,0.000708869023047,5.01785584677629
